symbol,language,region,quoteType,quoteSourceName,triggerable,currency,esgPopulated,sourceInterval,exchangeDataDelayedBy,pageViewGrowthWeekly,prevName,nameChangeDate,tradeable,fiftyTwoWeekRange,fiftyTwoWeekHighChange,fiftyTwoWeekHighChangePercent,fiftyTwoWeekLow,fiftyTwoWeekHigh,trailingAnnualDividendRate,trailingPE,trailingAnnualDividendYield,epsTrailingTwelveMonths,sharesOutstanding,bookValue,fiftyDayAverage,fiftyDayAverageChange,fiftyDayAverageChangePercent,twoHundredDayAverage,twoHundredDayAverageChange,twoHundredDayAverageChangePercent,marketCap,priceToBook,exchange,shortName,longName,messageBoardId,exchangeTimezoneName,exchangeTimezoneShortName,gmtOffSetMilliseconds,market,marketState,firstTradeDateMilliseconds,priceHint,postMarketChangePercent,postMarketTime,postMarketPrice,postMarketChange,regularMarketChange,regularMarketChangePercent,regularMarketTime,regularMarketPrice,regularMarketDayHigh,regularMarketDayRange,regularMarketDayLow,regularMarketVolume,regularMarketPreviousClose,bid,ask,bidSize,askSize,fullExchangeName,financialCurrency,regularMarketOpen,averageDailyVolume3Month,averageDailyVolume10Day,fiftyTwoWeekLowChange,fiftyTwoWeekLowChangePercent,displayName,ipoExpectedDate,averageAnalystRating,earningsTimestamp,earningsTimestampStart,earningsTimestampEnd,epsForward,forwardPE,epsCurrentYear,priceEpsCurrentYear,dividendDate,ytdReturn,trailingThreeMonthReturns,trailingThreeMonthNavReturns,preMarketChange,preMarketChangePercent,preMarketTime,preMarketPrice
KMI,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,14.45 - 19.29,-1.7300014,-0.089683846,14.45,19.29,1.073,22.864582,0.06205899,0.768,2267429888.0,13.475,16.5876,0.97239876,0.058622025,17.2127,0.34729958,0.020176938,39816069120.0,1.3031539,NYQ,"Kinder Morgan, Inc.","Kinder Morgan, Inc.",finmb_34952431,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,0.26999855,1.5615878,1644421963.0,17.56,17.63,17.32 - 17.63,17.32,3372658.0,17.29,17.56,17.57,29.0,29.0,NYSE,USD,17.34,16469600.0,18276690.0,3.1099997,0.21522489,,,,1634745900.0,1650398400.0,1650916800.0,1.03,17.048544,1.31,13.40458,1644883200.0,,,,,,,
KMPR,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,50.5 - 83.98,-29.340004,-0.34936893,50.5,83.98,1.23,42.821316,0.022593683,1.276,63653100.0,65.218,57.1774,-2.5373993,-0.044377662,66.1794,-11.539398,-0.17436542,3478005248.0,0.83780545,NYQ,Kemper Corporation,Kemper Corporation,finmb_310864,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,0.20000076,0.36737835,1644421972.0,54.64,55.145,54.3 - 55.145,54.3,43800.0,54.44,54.66,54.75,8.0,8.0,NYSE,USD,54.4,351566.0,534360.0,4.1399994,0.08198018,,,,1635437100.0,1651089600.0,1651521600.0,2.6,21.015385,-1.53,-35.712418,1646092800.0,,,,,,,
KMT,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,31.62 - 43.04,-9.260002,-0.21514875,31.62,43.04,0.8,25.341335,0.024242425,1.333,83645000.0,15.845,35.6542,-1.8742027,-0.05256611,36.81105,-3.0310516,-0.08234081,2825528064.0,2.1319027,NYQ,Kennametal Inc.,Kennametal Inc.,finmb_283484,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,0.7799988,2.3636327,1644421887.0,33.78,33.81,33.36 - 33.81,33.36,224246.0,33.0,33.59,33.64,9.0,8.0,NYSE,USD,33.4,467569.0,731130.0,2.159998,0.068311125,,,,1635782465.0,1651489140.0,1651838400.0,2.47,13.676113,1.94,17.41237,1637625600.0,,,,,,,
KMX,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,102.47 - 155.98,-42.759995,-0.27413768,102.47,155.98,,15.59719,,7.259,161872000.0,31.567,125.1026,-11.882599,-0.09498283,130.0489,-16.828903,-0.12940443,18327148544.0,3.586657,NYQ,CarMax Inc,"CarMax, Inc.",finmb_356805,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,4.1800003,3.8334558,1644421959.0,113.22,113.22,110.87 - 113.22,110.87,352001.0,109.04,112.5,112.69,10.0,12.0,NYSE,USD,110.8,1321716.0,1542830.0,10.75,0.10490875,,,,1640155800.0,1648643400.0,1649075400.0,7.32,15.467213,7.29,15.530865,,,,,,,,
KNBE,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,16.77 - 36.665,-11.955002,-0.32606032,16.77,36.665,,,,-0.375,43949800.0,1.004,22.5894,2.1205997,0.09387588,23.63475,1.0752487,0.045494396,4235639808.0,24.611553,NMS,"KnowBe4, Inc.","KnowBe4, Inc.",finmb_256686977,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,0.48999977,2.0231204,1644421944.0,24.71,24.94,24.2 - 24.94,24.2,128984.0,24.22,24.87,24.98,8.0,9.0,NasdaqGS,USD,24.32,1013967.0,672750.0,7.9399986,0.47346443,,,,1635924601.0,1635924601.0,1635924601.0,0.1,247.09999,0.08,308.875,,,,,,,,
KNSL,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,153.12 - 245.17,-42.759995,-0.17440957,153.12,245.17,0.42,32.747128,0.0021076929,6.181,22818800.0,28.887,210.71,-8.300003,-0.039390646,182.57683,19.833176,0.108629204,4618753536.0,7.0069585,NYQ,"Kinsale Capital Group, Inc.","Kinsale Capital Group, Inc.",finmb_216477057,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,3.14,1.5757514,1644420151.0,202.41,203.24,202.1 - 203.24,202.1,7832.0,199.27,201.21,202.19,8.0,10.0,NYSE,USD,202.98,121095.0,110560.0,49.29001,0.32190445,,,,1635437100.0,1645009140.0,1645444800.0,6.06,33.40099,5.33,37.975613,1639353600.0,,,,,,,
KNX,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,42.25 - 62.29,-5.1200027,-0.08219622,42.25,62.29,0.36,15.200745,0.0063977255,3.761,165956992.0,37.907,58.2498,-1.0798035,-0.018537462,52.52865,4.64135,0.08835845,9487761408.0,1.5081646,NYQ,Knight-Swift Transportation Hol,Knight-Swift Transportation Holdings Inc.,finmb_334744,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,0.8999977,1.5994272,1644421942.0,57.17,57.45,56.695 - 57.45,56.695,108309.0,56.27,57.13,57.15,8.0,8.0,NYSE,USD,56.76,1332998.0,1374170.0,14.919998,0.35313606,,,,1634720400.0,1650371400.0,1650889800.0,4.91,11.643584,4.52,12.64823,1648425600.0,,,,,,,
KO,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,48.97 - 62.33,-0.83000183,-0.0133162495,48.97,62.33,1.67,30.280651,0.026935482,2.031,4319419904.0,5.135,58.7032,2.7967987,0.047643036,56.12885,5.371151,0.09569323,265644326912.0,11.97663,NYQ,Coca-Cola Company (The),The Coca-Cola Company,finmb_26642,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,-0.5,-0.80645156,1644421989.0,61.5,62.32,61.275 - 62.32,61.275,6402951.0,62.0,61.34,61.34,29.0,11.0,NYSE,USD,62.17,18633019.0,19375470.0,12.529999,0.2558709,,,,1635317700.0,1650285000.0,1650630600.0,2.43,25.308641,2.29,26.855896,1639526400.0,,,,,,,
KOD,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,49.34 - 171.21,-107.200005,-0.62613165,49.34,171.21,,,,-4.338,51717300.0,14.162,76.229,-12.218994,-0.16029325,91.1339,-27.123901,-0.2976269,3310424576.0,4.519842,NGM,Kodiak Sciences Inc,Kodiak Sciences Inc.,finmb_321992085,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,-0.5299988,-0.82119423,1644421973.0,64.01,66.99,64.01 - 66.99,64.01,88393.0,64.54,64.91,65.45,11.0,10.0,NasdaqGM,USD,65.09,364827.0,652650.0,14.670002,0.29732472,,,,1636475404.0,1646055000.0,1646400600.0,-6.26,-10.22524,-4.68,-13.677351,,,,,,,,
KODK,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,3.46 - 12.5,-8.15,-0.65199995,3.46,12.5,,7.461406,,0.583,78652200.0,1.832,4.7294,-0.37940025,-0.080221646,6.7174,-2.3674002,-0.35242805,342137056.0,2.374454,NYQ,Eastman Kodak Company,Eastman Kodak Company,finmb_93396,America/New_York,EST,-18000000.0,us_market,REGULAR,,4.0,,,,,0.099999905,2.352939,1644421984.0,4.35,4.4195,4.252 - 4.4195,4.252,344223.0,4.25,4.4,4.41,12.0,10.0,NYSE,USD,4.25,1554803.0,1419380.0,0.88999987,0.2572254,,,,1636474200.0,1647255540.0,1647604800.0,,,,,,,,,,,,
KOF,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,41.53 - 59.07,-5.230198,-0.08854237,41.53,59.07,50.4,17.739637,0.945946,3.035,210083008.0,556.102,52.9074,0.93240356,0.01762331,53.30815,0.53165054,0.009973156,11310827520.0,0.09681641,NYQ,Coca Cola Femsa S.A.B. de C.V.,"Coca-Cola FEMSA, S.A.B. de C.V.",finmb_328020,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,0.559803,1.0506814,1644421980.0,53.8398,53.89,53.55 - 53.89,53.55,9226.0,53.28,53.61,53.73,11.0,12.0,NYSE,MXN,53.44,110266.0,85070.0,12.309803,0.2964075,,,,,,,3.27,16.464771,3.15,17.092001,1636934400.0,,,,,,,
KR,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,32.0 - 50.15,-4.6200027,-0.09212368,32.0,50.15,0.78,34.362263,0.017142856,1.325,735256000.0,12.898,45.3238,0.20619965,0.0045494786,41.6056,3.9244003,0.09432385,33476204544.0,3.5300047,NYQ,Kroger Company (The),The Kroger Co.,finmb_284342,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,0.02999878,0.06593138,1644421993.0,45.53,45.58,44.96 - 45.58,44.96,763232.0,45.5,45.34,45.35,10.0,8.0,NYSE,USD,45.29,7844562.0,6853700.0,13.529999,0.42281246,,,,1638432020.0,1646227800.0,1646659800.0,3.39,13.430677,3.47,13.121037,1646092800.0,,,,,,,
KRC,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,57.35 - 74.05,-6.590004,-0.088993974,57.35,74.05,2.02,11.969481,0.030366808,5.636,116462000.0,46.749,66.7578,0.70220184,0.010518649,68.2042,-0.74420166,-0.010911375,7856526336.0,1.4430255,NYQ,Kilroy Realty Corporation,Kilroy Realty Corporation,finmb_355505,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,0.94000244,1.4131126,1644421882.0,67.46,67.945,67.33 - 67.945,67.33,55074.0,66.52,67.45,67.58,9.0,9.0,NYSE,USD,67.27,658700.0,862640.0,10.110001,0.17628598,,,,1643662800.0,1650970740.0,1651492800.0,1.58,42.6962,5.32,12.68045,1641945600.0,,,,,,,
KRE,en-US,US,ETF,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,59.3 - 78.81,-3.0499954,-0.038700614,59.3,78.81,,,,,,,72.2428,3.5172043,0.048685882,68.9673,6.7927017,0.09849163,,,PCX,SPDR S&P Regional Banking ETF,SPDR S&P Regional Banking ETF,finmb_27776900,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,0.13000488,0.17189592,1644421996.0,75.76,75.96,75.31 - 75.96,75.31,2246713.0,75.63,75.63,75.64,9.0,14.0,NYSEArca,,76.03,10872251.0,12578350.0,16.460003,0.2775717,,,,,,,,,,,,27.35,-0.73,-0.68,,,,
KRG,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,17.25 - 23.14,-1.8149986,-0.078435555,17.25,23.14,0.68,174.79509,0.03255146,0.122,219012000.0,14.175,21.1364,0.18860054,0.008923021,21.03975,0.28525162,0.013557748,4670431232.0,1.5044092,NYQ,Kite Realty Group Trust,Kite Realty Group Trust,finmb_9589732,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,0.43500137,2.0823426,1644421993.0,21.325,21.455,21.11 - 21.455,21.11,337223.0,20.89,21.38,21.39,8.0,8.0,NYSE,USD,21.07,1450732.0,1428590.0,4.075001,0.23623192,,,,1644526800.0,1644404340.0,1644840000.0,0.36,59.23611,0.26,82.01923,1642118400.0,,,,,,,
KRNT,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,84.21 - 181.38,-78.32001,-0.43180066,84.21,181.38,,239.67441,,0.43,46536700.0,12.159,128.5329,-25.4729,-0.19818196,130.34723,-27.287231,-0.20934263,4796071936.0,8.476026,NMS,Kornit Digital Ltd.,Kornit Digital Ltd.,finmb_33277502,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,3.290001,3.2975855,1644421990.0,103.06,103.6922,100.775 - 103.6922,100.775,77496.0,99.77,103.08,103.9,8.0,12.0,NasdaqGS,USD,100.9,596541.0,472960.0,18.849998,0.22384514,,,,1636527900.0,1644836340.0,1645185600.0,1.37,75.22627,0.86,119.837204,,,,,,,,
KRTX,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,99.76 - 161.98,-50.659996,-0.31275463,99.76,161.98,,,,-4.918,29623600.0,17.508,119.168,-7.8479996,-0.065856606,120.4793,-9.159302,-0.07602386,3297699072.0,6.3582363,NGM,"Karuna Therapeutics, Inc.","Karuna Therapeutics, Inc.",finmb_134115017,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,2.4899979,2.28797,1644421896.0,111.32,113.47,110.82 - 113.47,110.82,40075.0,108.83,112.26,112.85,8.0,12.0,NasdaqGM,USD,110.82,190904.0,177380.0,11.559998,0.11587808,,,,1636007400.0,1645623000.0,1646055000.0,-7.16,-15.547486,-5.8,-19.193102,,,,,,,,
KSS,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,43.67 - 64.8,-2.8700027,-0.044290163,43.67,64.8,0.75,9.655441,0.012268934,6.414,139158000.0,34.725,51.9688,9.961201,0.19167656,53.5029,8.427101,0.15750737,8618054656.0,1.7834414,NYQ,Kohl's Corporation,Kohl's Corporation,finmb_61243,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,0.79999924,1.3086852,1644421986.0,61.93,62.22,61.07 - 62.22,61.07,826563.0,61.13,62.0,61.99,9.0,10.0,NYSE,USD,61.07,5541654.0,3952910.0,18.260002,0.4181361,,,,1637218800.0,1646055000.0,1646400600.0,6.74,9.188428,7.3,8.4835615,1640131200.0,,,,,,,
KT,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,10.7 - 15.35,-1.9000006,-0.12377854,10.7,15.35,1350.0,7.516066,101.27532,1.7895,471616000.0,30936.082,13.0202,0.42980003,0.033010248,13.6406,-0.1906004,-0.013973021,6417976832.0,0.0004347674,NYQ,KT Corporation,KT Corporation,finmb_416000,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,0.119999886,0.9002242,1644421977.0,13.45,13.495,13.4 - 13.495,13.4,45742.0,13.33,13.47,13.48,12.0,9.0,NYSE,KRW,13.44,838196.0,560080.0,2.75,0.25700936,,,,,,,1.97,6.827411,,,1398384000.0,,,,,,,
KTB,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,41.39 - 69.159,-18.416996,-0.26629937,41.39,69.159,1.6,15.399696,0.031670626,3.295,57317500.0,3.21,50.9014,-0.15940094,-0.0031315628,55.66785,-4.92585,-0.08848644,2908404736.0,15.807477,NYQ,"Kontoor Brands, Inc.","Kontoor Brands, Inc.",finmb_577318955,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,0.22200012,0.43943018,1644421944.0,50.742,51.22,50.5101 - 51.22,50.5101,36200.0,50.52,51.04,51.04,11.0,9.0,NYSE,USD,50.88,421019.0,377170.0,9.352001,0.22594833,,,,1636008600.0,1646031000.0,1646394600.0,4.64,10.935777,4.23,11.995745,1639958400.0,,,,,,,
KW,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,17.43 - 24.81,-2.0699997,-0.08343409,17.43,24.81,0.88,7.1825647,0.038886435,3.166,139284000.0,10.778,22.9548,-0.21479988,-0.009357515,21.57645,1.1635494,0.05392682,3167318016.0,2.1098535,NYQ,Kennedy-Wilson Holdings Inc.,"Kennedy-Wilson Holdings, Inc.",finmb_30513,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,0.110001,0.48608488,1644421862.0,22.74,22.89,22.705 - 22.89,22.705,57930.0,22.63,22.73,22.75,8.0,9.0,NYSE,USD,22.72,441108.0,409740.0,5.3099995,0.30464712,,,,1635956101.0,1645527540.0,1646049600.0,0.09,252.66666,2.02,11.257425,1641427200.0,,,,,,,
KWEB,en-US,US,ETF,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,32.73 - 104.94,-66.600006,-0.63464844,32.73,104.94,,,,,,,38.2822,0.057800293,0.0015098477,52.43355,-14.093552,-0.2687888,,,PCX,KraneShares Trust KraneShares C,KraneShares CSI China Internet ETF,finmb_243136794,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,1.3100014,3.537676,1644422004.0,38.34,38.39,37.23 - 38.39,37.23,5691362.0,37.03,38.34,38.35,30.0,32.0,NYSEArca,,37.57,16934850.0,14090900.0,5.6100006,0.17140241,,,,,,,,,,,1513900800.0,-34.6,-32.85,-32.7,,,,
KWR,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,195.0 - 301.99,-94.56999,-0.31315604,195.0,301.99,1.6,24.52063,0.00785199,8.459,17894500.0,77.316,222.6162,-15.1961975,-0.06826187,238.6735,-31.253494,-0.13094665,3711677184.0,2.6827564,NYQ,Quaker Houghton,Quaker Chemical Corporation,finmb_298843,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,3.64999,1.7912304,1644421731.0,207.42,208.94,203.85 - 208.94,203.85,4912.0,203.77,207.31,209.66,11.0,22.0,NYSE,USD,204.74,63245.0,58240.0,12.419998,0.0636923,,,,1636043327.0,1645613940.0,1646049600.0,8.33,24.90036,7.14,29.05042,1643587200.0,,,,,,,
L,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,47.28 - 63.19,-1.3199997,-0.020889377,47.28,63.19,0.25,10.058527,0.004048583,6.151,253684000.0,70.21,58.3302,3.5397987,0.060685523,56.39455,5.4754486,0.0970918,15695428608.0,0.8812135,NYQ,Loews Corporation,Loews Corporation,finmb_285930,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,0.11999893,0.19433026,1644421993.0,61.87,62.11,61.74 - 62.11,61.74,92864.0,61.75,61.82,61.9,9.0,9.0,NYSE,USD,62.03,756909.0,749990.0,14.59,0.30858716,,,,1635746404.0,1651494600.0,1651840200.0,2.9,21.334482,,,1638835200.0,,,,,,,
LABD,en-US,US,ETF,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,12.32 - 55.46,-20.244999,-0.36503786,12.32,55.46,,,,,,,32.1966,3.0183983,0.09374897,24.2289,10.986099,0.45342952,,,PCX,Direxion Daily S&P Biotech Bear,Direxion Daily S&P Biotech Bear 3X Shares,finmb_295054278,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,-3.704998,-9.519523,1644422011.0,35.215,37.61,34.6097 - 37.61,34.6097,2085724.0,38.92,34.86,34.9,10.0,10.0,NYSEArca,,37.36,3411385.0,4965870.0,22.895,1.8583605,,,,,,,,,,,,-23.61,-11.22,-11.47,,,,
LABU,en-US,US,ETF,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,14.27 - 184.55,-163.78,-0.88745594,14.27,184.55,,,,,,,30.1372,-9.367199,-0.3108185,53.5502,-32.7802,-0.61213964,,,PCX,Direxion Daily S&P Biotech Bull,Direxion Daily S&P Biotech Bull 3X Shares,finmb_295054277,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,1.7600002,9.258286,1644422015.0,20.77,21.1,19.595 - 21.1,19.595,6346678.0,19.01,20.96,20.97,9.0,9.0,NYSEArca,,19.68,11552229.0,19423090.0,6.5,0.45550105,,,,,,,,,,,,-26.65,-6.68,-6.32,,,,
LAC,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,11.84 - 41.56,-12.630001,-0.303898,11.84,41.56,,,,-0.498,120200000.0,4.396,29.6978,-0.7677994,-0.025853746,22.07275,6.85725,0.31066588,3477385984.0,6.5809827,NYQ,Lithium Americas Corp.,Lithium Americas Corp.,finmb_43184628,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,0.65999985,2.3346298,1644421998.0,28.93,29.15,28.29 - 29.15,28.29,1364519.0,28.27,29.08,29.11,10.0,8.0,NYSE,USD,28.7,4107041.0,2568950.0,17.09,1.4434122,,,,1636983000.0,1646045940.0,1646395200.0,-0.27,-107.14815,-0.5,-57.86,1510099200.0,,,,,,,
LAD,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,274.03 - 417.98,-99.55002,-0.23816933,274.03,417.98,1.36,9.359532,0.0045521487,34.022,30279600.0,149.924,291.8338,26.596191,0.09113472,329.4125,-10.982513,-0.033339698,9705618432.0,2.1239429,NYQ,"Lithia Motors, Inc.","Lithia Motors, Inc.",finmb_355432,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,19.669983,6.583874,1644421988.0,318.43,318.43,306.27 - 318.43,306.27,248463.0,298.76,314.14,316.11,8.0,9.0,NYSE,USD,312.0,388832.0,322430.0,44.399994,0.16202603,,,,1634706006.0,1650371400.0,1650889800.0,37.27,8.543869,38.29,8.31627,1637280000.0,,,,,,,
LAMR,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,83.99 - 124.32,-10.559998,-0.084942065,83.99,124.32,3.0,30.837627,0.027105168,3.689,86819400.0,12.266,113.6116,0.14839935,0.0013061989,110.67695,3.0830536,0.02785633,11516948480.0,9.274418,NMS,Lamar Advertising Company,Lamar Advertising Company,finmb_353253,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,3.0800018,2.782799,1644421881.0,113.76,114.29,111.94 - 114.29,111.94,125026.0,110.68,113.96,114.1,8.0,10.0,NasdaqGS,USD,111.94,355579.0,396580.0,29.770004,0.354447,,,,1635919201.0,1645709400.0,1646055000.0,4.69,24.255863,3.79,30.015833,1640822400.0,,,,,,,
LANC,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,145.79 - 201.31,-42.67,-0.21196164,145.79,201.31,3.0,32.2439,0.01912046,4.92,27530000.0,30.878,160.0092,-1.3692017,-0.008557018,176.4679,-17.827896,-0.10102629,4367358976.0,5.1376386,NMS,Lancaster Colony Corporation,Lancaster Colony Corporation,finmb_283934,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,1.7400055,1.1089902,1644421951.0,158.64,158.96,157.34 - 158.96,157.34,16883.0,156.9,158.12,158.69,9.0,8.0,NasdaqGS,USD,157.56,97022.0,129920.0,12.850006,0.088140525,,,,1635942600.0,1651494600.0,1651840200.0,5.92,26.797297,4.84,32.77686,1640908800.0,,,,,,,
LAUR,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,9.41 - 19.02,-6.255,-0.32886437,9.41,19.02,,4.6116333,,2.768,181192000.0,6.846,11.5484,1.2166004,0.10534796,14.12235,-1.3573494,-0.09611356,2312915968.0,1.8645924,NMS,"Laureate Education, Inc.","Laureate Education, Inc.",finmb_34999,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,0.27500057,2.201766,1644421998.0,12.765,12.905,12.36 - 12.905,12.36,425716.0,12.49,12.8,12.81,8.0,22.0,NasdaqGS,USD,12.62,1201851.0,1155820.0,3.3550005,0.35653567,,,,1636011002.0,1645623000.0,1646055000.0,0.76,16.796053,1.04,12.274039,1640649600.0,,,,,,,
LAZ,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,38.68 - 53.0,-11.360001,-0.21433963,38.68,53.0,1.88,9.405918,0.04576436,4.427,102874000.0,8.495,43.4864,-1.8464012,-0.04245928,46.10635,-4.4663506,-0.096870616,4283673344.0,4.9017067,NYQ,"Lazard LTD. Lazard, LTD.",Lazard Ltd,finmb_544741,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,0.55999756,1.3631878,1644421969.0,41.64,41.7563,41.4 - 41.7563,41.4,163393.0,41.08,41.61,41.65,8.0,8.0,NYSE,USD,41.49,583440.0,886990.0,2.959999,0.07652531,,,,1635490140.0,1651149000.0,1651494600.0,4.69,8.878465,4.63,8.99352,1645747200.0,,,,,,,
LAZR,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,11.52 - 40.15,-24.18,-0.6022416,11.52,40.15,,,,-1.494,250266000.0,1.492,15.3802,0.5897999,0.038347997,18.06675,-2.0967493,-0.116055705,5619108864.0,10.703753,NMS,"Luminar Technologies, Inc.","Luminar Technologies, Inc.",finmb_429108594,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,0.3800001,2.4374607,1644422017.0,15.97,16.065,15.53 - 16.065,15.53,1822705.0,15.59,16.04,16.05,9.0,8.0,NasdaqGS,USD,15.71,6976900.0,8289680.0,4.45,0.38628468,,,,1636646400.0,1647460800.0,1647892800.0,-0.41,-38.95122,-0.41,-38.95122,,,,,,,,
LBRDA,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,135.1 - 188.76,-39.589996,-0.20973723,135.1,188.76,,46.12554,,3.234,25104400.0,62.191,150.4096,-1.2396088,-0.008241553,163.5049,-14.3349,-0.0876726,26456643584.0,2.3985784,NMS,Liberty Broadband Corporation,Liberty Broadband Corporation,finmb_263559030,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,0.20999146,0.1409717,1644421700.0,149.17,150.38,148.87 - 150.38,148.87,43549.0,148.96,149.42,149.75,8.0,8.0,NasdaqGS,USD,150.38,221000.0,162330.0,14.069992,0.10414501,,,,1636013700.0,1645650000.0,1646082000.0,4.89,30.505114,2.67,55.86891,1610668800.0,,,,,,,
LBRDK,en-US,US,EQUITY,Nasdaq Real Time Price,True,USD,False,15.0,0.0,,,,False,136.56 - 194.05,-40.600006,-0.20922445,136.56,194.05,,47.44898,,3.234,148931008.0,62.191,152.8868,0.5632019,0.0036837838,167.41695,-13.966949,-0.08342614,27076407296.0,2.4673986,NMS,Liberty Broadband Corporation,Liberty Broadband Corporation,finmb_263559030,America/New_York,EST,-18000000.0,us_market,REGULAR,,2.0,,,,,0.69000244,0.45169052,1644421988.0,153.45,154.34,152.85 - 154.34,152.85,125478.0,152.76,153.78,153.98,11.0,11.0,NasdaqGS,USD,153.5,1063851.0,1105030.0,16.89,0.123681895,,,,1596225600.0,1604088000.0,1604433600.0,11.01,13.937329,4.33,35.4388,,,,,,,,
